Chr,QTL_Pos_lo,QTL_Pos_hi,QTL_phenotype,QTL_LOD,mash_Pos,mash_log10BF,mash_subpop,mash_phenotype
Chr05N,2040000,4300000,FL50,27.6917643431671,3534799,2.736234174377074,Gulf,flowering
Chr05N,2040000,4470000,dyln_change_sec,29.4480885284073,3534799,2.736234174377074,Gulf,flowering
Chr05N,2040000,4300000,FL50,27.6917643431671,3534799,2.185801454516304,Both,flowering
Chr05N,2040000,4470000,dyln_change_sec,29.4480885284073,3534799,2.185801454516304,Both,flowering
Chr05N,2040000,4300000,FL50,27.6917643431671,3550570,3.1500078968922898,Both,flowering
Chr05N,2040000,4470000,dyln_change_sec,29.4480885284073,3550570,3.1500078968922898,Both,flowering
Chr05N,2040000,4300000,FL50,27.6917643431671,3550940,2.627046441462996,Gulf,flowering
Chr05N,2040000,4470000,dyln_change_sec,29.4480885284073,3550940,2.627046441462996,Gulf,flowering
Chr05N,2040000,4300000,FL50,27.6917643431671,3553110,2.6794285311990236,Both,flowering
Chr05N,2040000,4470000,dyln_change_sec,29.4480885284073,3553110,2.6794285311990236,Both,flowering
Chr05N,2040000,4300000,FL50,27.6917643431671,3562682,4.035954622384084,Both,flowering
Chr05N,2040000,4470000,dyln_change_sec,29.4480885284073,3562682,4.035954622384084,Both,flowering
Chr05N,2040000,4300000,FL50,27.6917643431671,3563360,6.06878736037671,Both,flowering
Chr05N,2040000,4470000,dyln_change_sec,29.4480885284073,3563360,6.06878736037671,Both,flowering
Chr05N,2040000,4300000,FL50,27.6917643431671,3621259,2.39538552644793,Gulf,flowering
Chr05N,2040000,4470000,dyln_change_sec,29.4480885284073,3621259,2.39538552644793,Gulf,flowering
Chr05N,2040000,4300000,FL50,27.6917643431671,3640606,2.350196086801865,Gulf,flowering
Chr05N,2040000,4470000,dyln_change_sec,29.4480885284073,3640606,2.350196086801865,Gulf,flowering
Chr05N,2040000,4300000,FL50,27.6917643431671,3718893,3.6603049045464013,Both,flowering
Chr05N,2040000,4470000,dyln_change_sec,29.4480885284073,3718893,3.6603049045464013,Both,flowering
Chr05N,2040000,4300000,FL50,27.6917643431671,3754287,2.113031815807568,Gulf,flowering
Chr05N,2040000,4470000,dyln_change_sec,29.4480885284073,3754287,2.113031815807568,Gulf,flowering
Chr05N,2040000,4300000,FL50,27.6917643431671,3968876,2.917705528665651,Gulf,flowering
Chr05N,2040000,4470000,dyln_change_sec,29.4480885284073,3968876,2.917705528665651,Gulf,flowering
Chr05N,2040000,4300000,FL50,27.6917643431671,3973334,2.8779391040199473,Both,flowering
Chr05N,2040000,4470000,dyln_change_sec,29.4480885284073,3973334,2.8779391040199473,Both,flowering
Chr05N,2040000,4300000,FL50,27.6917643431671,4081926,2.4538273843268588,Both,flowering
Chr05N,2040000,4470000,dyln_change_sec,29.4480885284073,4081926,2.4538273843268588,Both,flowering
Chr05N,2040000,4300000,FL50,27.6917643431671,4176462,4.308777386431284,Both,flowering
Chr05N,2040000,4470000,dyln_change_sec,29.4480885284073,4176462,4.308777386431284,Both,flowering
Chr05N,2040000,4300000,FL50,27.6917643431671,4178574,5.312753819387808,Both,flowering
Chr05N,2040000,4470000,dyln_change_sec,29.4480885284073,4178574,5.312753819387808,Both,flowering
Chr05N,2040000,4300000,FL50,27.6917643431671,4180417,3.5590832095455833,Both,flowering
Chr05N,2040000,4470000,dyln_change_sec,29.4480885284073,4180417,3.5590832095455833,Both,flowering
Chr05N,2040000,4300000,FL50,27.6917643431671,4284610,2.2682486935798463,Gulf,flowering
Chr05N,2040000,4470000,dyln_change_sec,29.4480885284073,4284610,2.2682486935798463,Gulf,flowering
Chr05N,2040000,4300000,FL50,27.6917643431671,4288995,2.2589742275003504,Both,flowering
Chr05N,2040000,4470000,dyln_change_sec,29.4480885284073,4288995,2.2589742275003504,Both,flowering
Chr05N,2040000,4470000,dyln_change_sec,29.4480885284073,4342949,2.102594994400752,Both,flowering
Chr05N,2040000,4470000,dyln_change_sec,29.4480885284073,4356873,3.519939561805805,Gulf,flowering
Chr05N,2040000,4470000,dyln_change_sec,29.4480885284073,4362347,2.2078008212580733,Both,flowering
Chr05N,2040000,4470000,dyln_change_sec,29.4480885284073,4427958,2.5638575389183043,Gulf,flowering
Chr05N,44490000,46570000,dyln_fl50,25.7585340644467,44507245,2.823983232380767,Midwest,flowering
Chr05N,44490000,46570000,dyln_fl50,25.7585340644467,44512861,2.7746975714144733,Both,flowering
Chr05N,44490000,46570000,dyln_fl50,25.7585340644467,44521739,2.1223811238006944,Both,flowering
Chr05N,44490000,46570000,dyln_fl50,25.7585340644467,45023085,2.0197518266216683,Midwest,flowering
Chr05N,44490000,46570000,dyln_fl50,25.7585340644467,45037124,2.26369477751745,Gulf,flowering
Chr05N,44490000,46570000,dyln_fl50,25.7585340644467,45041256,2.9949172674754045,Both,flowering
Chr05N,44490000,46570000,dyln_fl50,25.7585340644467,45045371,2.598031647167362,Both,flowering
Chr05N,44490000,46570000,dyln_fl50,25.7585340644467,45117245,2.560792856973191,Both,flowering
Chr05N,44490000,46570000,dyln_fl50,25.7585340644467,45152122,2.3407347128317784,Both,flowering
Chr05N,44490000,46570000,dyln_fl50,25.7585340644467,45285601,3.393433801596909,Both,flowering
Chr05N,44490000,46570000,dyln_fl50,25.7585340644467,45293117,2.3977795910832125,Both,flowering
Chr05N,44490000,46570000,dyln_fl50,25.7585340644467,45319359,2.4180353952826694,Both,flowering
Chr05N,44490000,46570000,dyln_fl50,25.7585340644467,45469394,2.7495262023868032,Gulf,flowering
Chr05N,44490000,46570000,dyln_fl50,25.7585340644467,45469394,2.451575634383165,Both,flowering
Chr05N,44490000,46570000,dyln_fl50,25.7585340644467,45637492,2.1136446056287106,Both,flowering
Chr05N,44490000,46570000,dyln_fl50,25.7585340644467,45874700,2.0053118646715515,Both,flowering
Chr05N,44490000,46570000,dyln_fl50,25.7585340644467,45903766,2.41561043748684,Both,flowering
Chr05N,44490000,46570000,dyln_fl50,25.7585340644467,45970958,2.149248901996421,Gulf,flowering
Chr05N,44490000,46570000,dyln_fl50,25.7585340644467,45978065,3.5119727455113776,Both,flowering
Chr05N,44490000,46570000,dyln_fl50,25.7585340644467,45999058,2.588257537735541,Both,flowering
Chr05N,44490000,46570000,dyln_fl50,25.7585340644467,46089929,2.1130048751588437,Gulf,flowering
Chr05N,44490000,46570000,dyln_fl50,25.7585340644467,46089929,2.1853592724112145,Both,flowering
Chr05N,44490000,46570000,dyln_fl50,25.7585340644467,46111466,2.1996206531386773,Both,flowering
Chr05N,44490000,46570000,dyln_fl50,25.7585340644467,46325944,2.2169984862830625,Gulf,flowering
Chr05N,44490000,46570000,dyln_fl50,25.7585340644467,46395679,3.6067970732437953,Both,flowering
Chr05N,44490000,46570000,dyln_fl50,25.7585340644467,46513167,3.3166307171290876,Both,flowering
Chr05N,44490000,46570000,dyln_fl50,25.7585340644467,46521235,3.8268218177952886,Both,flowering
Chr05N,44490000,46570000,dyln_fl50,25.7585340644467,46522999,2.8032084255496894,Both,flowering
Chr05N,44490000,46570000,dyln_fl50,25.7585340644467,46523772,2.37168752719242,Both,flowering
Chr05N,44490000,46570000,dyln_fl50,25.7585340644467,46527925,2.4628887490369227,Both,flowering
Chr05N,58240000,65980000.00000001,FL50,24.2758693577957,58556386,2.0625988694735926,Midwest,flowering
Chr05N,58240000,65980000.00000001,CGDD_12C,17.5742327297387,58556386,2.0625988694735926,Midwest,flowering
Chr05N,58240000,65980000.00000001,FL50,24.2758693577957,58584082,2.719293662011229,Both,flowering
Chr05N,58240000,65980000.00000001,CGDD_12C,17.5742327297387,58584082,2.719293662011229,Both,flowering
Chr05N,58240000,65980000.00000001,FL50,24.2758693577957,58682926,2.5781346416963804,Both,flowering
Chr05N,58240000,65980000.00000001,CGDD_12C,17.5742327297387,58682926,2.5781346416963804,Both,flowering
Chr05N,58240000,65980000.00000001,FL50,24.2758693577957,58773126,3.739787857433347,Both,flowering
Chr05N,58240000,65980000.00000001,CGDD_12C,17.5742327297387,58773126,3.739787857433347,Both,flowering
Chr05N,58240000,65980000.00000001,FL50,24.2758693577957,58778509,2.3653401361730566,Gulf,flowering
Chr05N,58240000,65980000.00000001,CGDD_12C,17.5742327297387,58778509,2.3653401361730566,Gulf,flowering
Chr05N,58240000,65980000.00000001,FL50,24.2758693577957,58890889,2.5383585497057464,Gulf,flowering
Chr05N,58240000,65980000.00000001,CGDD_12C,17.5742327297387,58890889,2.5383585497057464,Gulf,flowering
Chr05N,58240000,65980000.00000001,FL50,24.2758693577957,58903154,2.2326699820308256,Both,flowering
Chr05N,58240000,65980000.00000001,CGDD_12C,17.5742327297387,58903154,2.2326699820308256,Both,flowering
Chr05N,58240000,65980000.00000001,FL50,24.2758693577957,58951934,2.283286287136051,Both,flowering
Chr05N,58240000,65980000.00000001,CGDD_12C,17.5742327297387,58951934,2.283286287136051,Both,flowering
Chr05N,58240000,65980000.00000001,FL50,24.2758693577957,59074660,2.854659029850003,Midwest,flowering
Chr05N,58240000,65980000.00000001,CGDD_12C,17.5742327297387,59074660,2.854659029850003,Midwest,flowering
Chr05N,58240000,65980000.00000001,FL50,24.2758693577957,59683335,2.794704569409748,Gulf,flowering
Chr05N,58240000,65980000.00000001,CGDD_12C,17.5742327297387,59683335,2.794704569409748,Gulf,flowering
Chr05N,58240000,65980000.00000001,FL50,24.2758693577957,59938815,2.2103886394064283,Both,flowering
Chr05N,58240000,65980000.00000001,CGDD_12C,17.5742327297387,59938815,2.2103886394064283,Both,flowering
Chr05N,58240000,65980000.00000001,FL50,24.2758693577957,60019271,2.3198072466851007,Both,flowering
Chr05N,58240000,65980000.00000001,CGDD_12C,17.5742327297387,60019271,2.3198072466851007,Both,flowering
Chr05N,58240000,65980000.00000001,FL50,24.2758693577957,60019309,2.180730058766059,Gulf,flowering
Chr05N,58240000,65980000.00000001,CGDD_12C,17.5742327297387,60019309,2.180730058766059,Gulf,flowering
Chr05N,58240000,65980000.00000001,FL50,24.2758693577957,60107725,2.3741108470702055,Both,flowering
Chr05N,58240000,65980000.00000001,CGDD_12C,17.5742327297387,60107725,2.3741108470702055,Both,flowering
Chr05N,58240000,65980000.00000001,FL50,24.2758693577957,60123481,3.361771160196987,Midwest,flowering
Chr05N,58240000,65980000.00000001,CGDD_12C,17.5742327297387,60123481,3.361771160196987,Midwest,flowering
Chr05N,58240000,65980000.00000001,FL50,24.2758693577957,60491938,2.4859514232338036,Both,flowering
Chr05N,58240000,65980000.00000001,CGDD_12C,17.5742327297387,60491938,2.4859514232338036,Both,flowering
Chr05N,58240000,65980000.00000001,FL50,24.2758693577957,60510408,2.9019115257553394,Gulf,flowering
Chr05N,58240000,65980000.00000001,CGDD_12C,17.5742327297387,60510408,2.9019115257553394,Gulf,flowering
Chr05N,58240000,65980000.00000001,FL50,24.2758693577957,60548181,3.9378840744432537,Both,flowering
Chr05N,58240000,65980000.00000001,CGDD_12C,17.5742327297387,60548181,3.9378840744432537,Both,flowering
Chr05N,58240000,65980000.00000001,FL50,24.2758693577957,60778406,2.391239778237112,Both,flowering
Chr05N,58240000,65980000.00000001,CGDD_12C,17.5742327297387,60778406,2.391239778237112,Both,flowering
Chr05N,58240000,65980000.00000001,FL50,24.2758693577957,60852827,2.7432460843407136,Both,flowering
Chr05N,58240000,65980000.00000001,CGDD_12C,17.5742327297387,60852827,2.7432460843407136,Both,flowering
Chr05N,58240000,65980000.00000001,FL50,24.2758693577957,60999501,2.20074857478584,Gulf,flowering
Chr05N,58240000,65980000.00000001,CGDD_12C,17.5742327297387,60999501,2.20074857478584,Gulf,flowering
Chr05N,58240000,65980000.00000001,FL50,24.2758693577957,61018119,4.404862362242379,Both,flowering
Chr05N,58240000,65980000.00000001,CGDD_12C,17.5742327297387,61018119,4.404862362242379,Both,flowering
Chr05N,58240000,65980000.00000001,FL50,24.2758693577957,61378374,2.014913684548414,Gulf,flowering
Chr05N,58240000,65980000.00000001,CGDD_12C,17.5742327297387,61378374,2.014913684548414,Gulf,flowering
Chr05N,58240000,65980000.00000001,FL50,24.2758693577957,61447779,2.189154680493627,Both,flowering
Chr05N,58240000,65980000.00000001,CGDD_12C,17.5742327297387,61447779,2.189154680493627,Both,flowering
Chr05N,58240000,65980000.00000001,FL50,24.2758693577957,61509657,2.3403282598572974,Gulf,flowering
Chr05N,58240000,65980000.00000001,CGDD_12C,17.5742327297387,61509657,2.3403282598572974,Gulf,flowering
Chr05N,58240000,65980000.00000001,FL50,24.2758693577957,61785818,2.0950743287051754,Both,flowering
Chr05N,58240000,65980000.00000001,CGDD_12C,17.5742327297387,61785818,2.0950743287051754,Both,flowering
Chr05N,58240000,65980000.00000001,FL50,24.2758693577957,61793245,3.2477561350013815,Both,flowering
Chr05N,58240000,65980000.00000001,CGDD_12C,17.5742327297387,61793245,3.2477561350013815,Both,flowering
Chr05N,58240000,65980000.00000001,FL50,24.2758693577957,61892791,2.1919176481119282,Gulf,flowering
Chr05N,58240000,65980000.00000001,CGDD_12C,17.5742327297387,61892791,2.1919176481119282,Gulf,flowering
Chr05N,58240000,65980000.00000001,FL50,24.2758693577957,61898957,5.153525923769362,Both,flowering
Chr05N,58240000,65980000.00000001,CGDD_12C,17.5742327297387,61898957,5.153525923769362,Both,flowering
Chr05N,58240000,65980000.00000001,FL50,24.2758693577957,61899475,4.035516974725873,Both,flowering
Chr05N,58240000,65980000.00000001,CGDD_12C,17.5742327297387,61899475,4.035516974725873,Both,flowering
Chr05N,58240000,65980000.00000001,FL50,24.2758693577957,62045315,2.520508112372236,Gulf,flowering
Chr05N,58240000,65980000.00000001,CGDD_12C,17.5742327297387,62045315,2.520508112372236,Gulf,flowering
Chr05N,58240000,65980000.00000001,FL50,24.2758693577957,62045720,2.6115322300856136,Gulf,flowering
Chr05N,58240000,65980000.00000001,CGDD_12C,17.5742327297387,62045720,2.6115322300856136,Gulf,flowering
Chr05N,58240000,65980000.00000001,FL50,24.2758693577957,62421331,2.4893669008294976,Both,flowering
Chr05N,58240000,65980000.00000001,CGDD_12C,17.5742327297387,62421331,2.4893669008294976,Both,flowering
Chr05N,58240000,65980000.00000001,FL50,24.2758693577957,62648655,2.452517366609304,Gulf,flowering
Chr05N,58240000,65980000.00000001,CGDD_12C,17.5742327297387,62648655,2.452517366609304,Gulf,flowering
Chr05N,58240000,65980000.00000001,FL50,24.2758693577957,62843050,2.2385251749060253,Both,flowering
Chr05N,58240000,65980000.00000001,CGDD_12C,17.5742327297387,62843050,2.2385251749060253,Both,flowering
Chr05N,58240000,65980000.00000001,FL50,24.2758693577957,62946430,3.310190691837352,Both,flowering
Chr05N,58240000,65980000.00000001,CGDD_12C,17.5742327297387,62946430,3.310190691837352,Both,flowering
Chr05N,58240000,65980000.00000001,FL50,24.2758693577957,62984546,3.2822568156596965,Both,flowering
Chr05N,58240000,65980000.00000001,CGDD_12C,17.5742327297387,62984546,3.2822568156596965,Both,flowering
Chr05N,58240000,65980000.00000001,FL50,24.2758693577957,63053853,5.105404285015368,Midwest,flowering
Chr05N,58240000,65980000.00000001,CGDD_12C,17.5742327297387,63053853,5.105404285015368,Midwest,flowering
Chr05N,58240000,65980000.00000001,FL50,24.2758693577957,63070138,2.667570297966355,Both,flowering
Chr05N,58240000,65980000.00000001,CGDD_12C,17.5742327297387,63070138,2.667570297966355,Both,flowering
Chr05N,58240000,65980000.00000001,FL50,24.2758693577957,63091899,2.586325389977584,Both,flowering
Chr05N,58240000,65980000.00000001,CGDD_12C,17.5742327297387,63091899,2.586325389977584,Both,flowering
Chr05N,58240000,65980000.00000001,FL50,24.2758693577957,63103005,2.238587922586287,Both,flowering
Chr05N,58240000,65980000.00000001,CGDD_12C,17.5742327297387,63103005,2.238587922586287,Both,flowering
Chr05N,58240000,65980000.00000001,FL50,24.2758693577957,63316344,2.3761254057635512,Both,flowering
Chr05N,58240000,65980000.00000001,CGDD_12C,17.5742327297387,63316344,2.3761254057635512,Both,flowering
Chr05N,58240000,65980000.00000001,FL50,24.2758693577957,63558104,2.716245492169426,Midwest,flowering
Chr05N,58240000,65980000.00000001,CGDD_12C,17.5742327297387,63558104,2.716245492169426,Midwest,flowering
Chr05N,58240000,65980000.00000001,FL50,24.2758693577957,63585443,2.150923215057915,Both,flowering
Chr05N,58240000,65980000.00000001,CGDD_12C,17.5742327297387,63585443,2.150923215057915,Both,flowering
Chr05N,58240000,65980000.00000001,FL50,24.2758693577957,63710694,2.9415712781288144,Gulf,flowering
Chr05N,58240000,65980000.00000001,CGDD_12C,17.5742327297387,63710694,2.9415712781288144,Gulf,flowering
Chr05N,58240000,65980000.00000001,FL50,24.2758693577957,63713670,2.945844540794733,Both,flowering
Chr05N,58240000,65980000.00000001,CGDD_12C,17.5742327297387,63713670,2.945844540794733,Both,flowering
Chr05N,58240000,65980000.00000001,FL50,24.2758693577957,63725650,2.1845088366459646,Midwest,flowering
Chr05N,58240000,65980000.00000001,CGDD_12C,17.5742327297387,63725650,2.1845088366459646,Midwest,flowering
Chr05N,58240000,65980000.00000001,FL50,24.2758693577957,63808577,2.179007017114711,Both,flowering
Chr05N,58240000,65980000.00000001,CGDD_12C,17.5742327297387,63808577,2.179007017114711,Both,flowering
Chr05N,58240000,65980000.00000001,FL50,24.2758693577957,63844652,2.4316159203760392,Gulf,flowering
Chr05N,58240000,65980000.00000001,CGDD_12C,17.5742327297387,63844652,2.4316159203760392,Gulf,flowering
Chr05N,58240000,65980000.00000001,FL50,24.2758693577957,63883128,3.2298165115528743,Both,flowering
Chr05N,58240000,65980000.00000001,CGDD_12C,17.5742327297387,63883128,3.2298165115528743,Both,flowering
Chr05N,58240000,65980000.00000001,FL50,24.2758693577957,63901406,3.4375175025279296,Both,flowering
Chr05N,58240000,65980000.00000001,CGDD_12C,17.5742327297387,63901406,3.4375175025279296,Both,flowering
Chr05N,58240000,65980000.00000001,FL50,24.2758693577957,63923478,2.0301039952494118,Both,flowering
Chr05N,58240000,65980000.00000001,CGDD_12C,17.5742327297387,63923478,2.0301039952494118,Both,flowering
Chr05N,58240000,65980000.00000001,FL50,24.2758693577957,63964100,2.2855055654941903,Both,flowering
Chr05N,58240000,65980000.00000001,CGDD_12C,17.5742327297387,63964100,2.2855055654941903,Both,flowering
Chr05N,58240000,65980000.00000001,FL50,24.2758693577957,64079666,3.9795499418625364,Gulf,flowering
Chr05N,58240000,65980000.00000001,CGDD_12C,17.5742327297387,64079666,3.9795499418625364,Gulf,flowering
Chr05N,58240000,65980000.00000001,FL50,24.2758693577957,64079666,3.173596676696684,Both,flowering
Chr05N,58240000,65980000.00000001,CGDD_12C,17.5742327297387,64079666,3.173596676696684,Both,flowering
Chr05N,58240000,65980000.00000001,FL50,24.2758693577957,64110307,4.235723726440523,Gulf,flowering
Chr05N,58240000,65980000.00000001,CGDD_12C,17.5742327297387,64110307,4.235723726440523,Gulf,flowering
Chr05N,58240000,65980000.00000001,FL50,24.2758693577957,64158998,2.218756108461256,Gulf,flowering
Chr05N,58240000,65980000.00000001,CGDD_12C,17.5742327297387,64158998,2.218756108461256,Gulf,flowering
Chr05N,58240000,65980000.00000001,FL50,24.2758693577957,64331505,3.723501152598447,Gulf,flowering
Chr05N,58240000,65980000.00000001,CGDD_12C,17.5742327297387,64331505,3.723501152598447,Gulf,flowering
Chr05N,64269999.99999999,65980000.00000001,dyln_fl50,33.8466003200227,64331505,3.723501152598447,Gulf,flowering
Chr05N,64269999.99999999,65980000.00000001,dyln_change_sec,33.2183276426875,64331505,3.723501152598447,Gulf,flowering
Chr05N,58240000,65980000.00000001,FL50,24.2758693577957,64416779,3.1634329437717494,Gulf,flowering
Chr05N,58240000,65980000.00000001,CGDD_12C,17.5742327297387,64416779,3.1634329437717494,Gulf,flowering
Chr05N,64269999.99999999,65980000.00000001,dyln_fl50,33.8466003200227,64416779,3.1634329437717494,Gulf,flowering
Chr05N,64269999.99999999,65980000.00000001,dyln_change_sec,33.2183276426875,64416779,3.1634329437717494,Gulf,flowering
Chr05N,58240000,65980000.00000001,FL50,24.2758693577957,64423467,2.0166742245980656,Both,flowering
Chr05N,58240000,65980000.00000001,CGDD_12C,17.5742327297387,64423467,2.0166742245980656,Both,flowering
Chr05N,64269999.99999999,65980000.00000001,dyln_fl50,33.8466003200227,64423467,2.0166742245980656,Both,flowering
Chr05N,64269999.99999999,65980000.00000001,dyln_change_sec,33.2183276426875,64423467,2.0166742245980656,Both,flowering
Chr05N,58240000,65980000.00000001,FL50,24.2758693577957,64432675,2.079771516551052,Gulf,flowering
Chr05N,58240000,65980000.00000001,CGDD_12C,17.5742327297387,64432675,2.079771516551052,Gulf,flowering
Chr05N,64269999.99999999,65980000.00000001,dyln_fl50,33.8466003200227,64432675,2.079771516551052,Gulf,flowering
Chr05N,64269999.99999999,65980000.00000001,dyln_change_sec,33.2183276426875,64432675,2.079771516551052,Gulf,flowering
Chr05N,58240000,65980000.00000001,FL50,24.2758693577957,64458960,3.6734007634385737,Both,flowering
Chr05N,58240000,65980000.00000001,CGDD_12C,17.5742327297387,64458960,3.6734007634385737,Both,flowering
Chr05N,64269999.99999999,65980000.00000001,dyln_fl50,33.8466003200227,64458960,3.6734007634385737,Both,flowering
Chr05N,64269999.99999999,65980000.00000001,dyln_change_sec,33.2183276426875,64458960,3.6734007634385737,Both,flowering
Chr05N,58240000,65980000.00000001,FL50,24.2758693577957,64674921,2.5554819799590307,Gulf,flowering
Chr05N,58240000,65980000.00000001,CGDD_12C,17.5742327297387,64674921,2.5554819799590307,Gulf,flowering
Chr05N,64269999.99999999,65980000.00000001,dyln_fl50,33.8466003200227,64674921,2.5554819799590307,Gulf,flowering
Chr05N,64269999.99999999,65980000.00000001,dyln_change_sec,33.2183276426875,64674921,2.5554819799590307,Gulf,flowering
Chr05N,58240000,65980000.00000001,FL50,24.2758693577957,64705349,2.32883663907262,Both,flowering
Chr05N,58240000,65980000.00000001,CGDD_12C,17.5742327297387,64705349,2.32883663907262,Both,flowering
Chr05N,64269999.99999999,65980000.00000001,dyln_fl50,33.8466003200227,64705349,2.32883663907262,Both,flowering
Chr05N,64269999.99999999,65980000.00000001,dyln_change_sec,33.2183276426875,64705349,2.32883663907262,Both,flowering
Chr05N,58240000,65980000.00000001,FL50,24.2758693577957,64848785,4.622885153237314,Both,flowering
Chr05N,58240000,65980000.00000001,CGDD_12C,17.5742327297387,64848785,4.622885153237314,Both,flowering
Chr05N,64269999.99999999,65980000.00000001,dyln_fl50,33.8466003200227,64848785,4.622885153237314,Both,flowering
Chr05N,64269999.99999999,65980000.00000001,dyln_change_sec,33.2183276426875,64848785,4.622885153237314,Both,flowering
Chr05N,58240000,65980000.00000001,FL50,24.2758693577957,64855658,2.74532345185403,Both,flowering
Chr05N,58240000,65980000.00000001,CGDD_12C,17.5742327297387,64855658,2.74532345185403,Both,flowering
Chr05N,64269999.99999999,65980000.00000001,dyln_fl50,33.8466003200227,64855658,2.74532345185403,Both,flowering
Chr05N,64269999.99999999,65980000.00000001,dyln_change_sec,33.2183276426875,64855658,2.74532345185403,Both,flowering
Chr05N,58240000,65980000.00000001,FL50,24.2758693577957,64866088,5.232394743783897,Both,flowering
Chr05N,58240000,65980000.00000001,CGDD_12C,17.5742327297387,64866088,5.232394743783897,Both,flowering
Chr05N,64269999.99999999,65980000.00000001,dyln_fl50,33.8466003200227,64866088,5.232394743783897,Both,flowering
Chr05N,64269999.99999999,65980000.00000001,dyln_change_sec,33.2183276426875,64866088,5.232394743783897,Both,flowering
Chr05N,58240000,65980000.00000001,FL50,24.2758693577957,64866191,4.1335888843950475,Gulf,flowering
Chr05N,58240000,65980000.00000001,CGDD_12C,17.5742327297387,64866191,4.1335888843950475,Gulf,flowering
Chr05N,64269999.99999999,65980000.00000001,dyln_fl50,33.8466003200227,64866191,4.1335888843950475,Gulf,flowering
Chr05N,64269999.99999999,65980000.00000001,dyln_change_sec,33.2183276426875,64866191,4.1335888843950475,Gulf,flowering
Chr05N,58240000,65980000.00000001,FL50,24.2758693577957,64866191,3.2666374337639557,Both,flowering
Chr05N,58240000,65980000.00000001,CGDD_12C,17.5742327297387,64866191,3.2666374337639557,Both,flowering
Chr05N,64269999.99999999,65980000.00000001,dyln_fl50,33.8466003200227,64866191,3.2666374337639557,Both,flowering
Chr05N,64269999.99999999,65980000.00000001,dyln_change_sec,33.2183276426875,64866191,3.2666374337639557,Both,flowering
Chr05N,58240000,65980000.00000001,FL50,24.2758693577957,64895404,2.3523957283502344,Gulf,flowering
Chr05N,58240000,65980000.00000001,CGDD_12C,17.5742327297387,64895404,2.3523957283502344,Gulf,flowering
Chr05N,64269999.99999999,65980000.00000001,dyln_fl50,33.8466003200227,64895404,2.3523957283502344,Gulf,flowering
Chr05N,64269999.99999999,65980000.00000001,dyln_change_sec,33.2183276426875,64895404,2.3523957283502344,Gulf,flowering
Chr05N,58240000,65980000.00000001,FL50,24.2758693577957,64913153,2.9569816316728645,Gulf,flowering
Chr05N,58240000,65980000.00000001,CGDD_12C,17.5742327297387,64913153,2.9569816316728645,Gulf,flowering
Chr05N,64269999.99999999,65980000.00000001,dyln_fl50,33.8466003200227,64913153,2.9569816316728645,Gulf,flowering
Chr05N,64269999.99999999,65980000.00000001,dyln_change_sec,33.2183276426875,64913153,2.9569816316728645,Gulf,flowering
Chr05N,58240000,65980000.00000001,FL50,24.2758693577957,64917217,3.1790027979177373,Gulf,flowering
Chr05N,58240000,65980000.00000001,CGDD_12C,17.5742327297387,64917217,3.1790027979177373,Gulf,flowering
Chr05N,64269999.99999999,65980000.00000001,dyln_fl50,33.8466003200227,64917217,3.1790027979177373,Gulf,flowering
Chr05N,64269999.99999999,65980000.00000001,dyln_change_sec,33.2183276426875,64917217,3.1790027979177373,Gulf,flowering
Chr05N,58240000,65980000.00000001,FL50,24.2758693577957,64937426,2.0252313004269094,Both,flowering
Chr05N,58240000,65980000.00000001,CGDD_12C,17.5742327297387,64937426,2.0252313004269094,Both,flowering
Chr05N,64269999.99999999,65980000.00000001,dyln_fl50,33.8466003200227,64937426,2.0252313004269094,Both,flowering
Chr05N,64269999.99999999,65980000.00000001,dyln_change_sec,33.2183276426875,64937426,2.0252313004269094,Both,flowering
Chr05N,58240000,65980000.00000001,FL50,24.2758693577957,64961225,7.665931069646374,Both,flowering
Chr05N,58240000,65980000.00000001,CGDD_12C,17.5742327297387,64961225,7.665931069646374,Both,flowering
Chr05N,64269999.99999999,65980000.00000001,dyln_fl50,33.8466003200227,64961225,7.665931069646374,Both,flowering
Chr05N,64269999.99999999,65980000.00000001,dyln_change_sec,33.2183276426875,64961225,7.665931069646374,Both,flowering
Chr05N,58240000,65980000.00000001,FL50,24.2758693577957,64979101,4.325985900499239,Both,flowering
Chr05N,58240000,65980000.00000001,CGDD_12C,17.5742327297387,64979101,4.325985900499239,Both,flowering
Chr05N,64269999.99999999,65980000.00000001,dyln_fl50,33.8466003200227,64979101,4.325985900499239,Both,flowering
Chr05N,64269999.99999999,65980000.00000001,dyln_change_sec,33.2183276426875,64979101,4.325985900499239,Both,flowering
Chr05N,58240000,65980000.00000001,FL50,24.2758693577957,64990603,2.1812362880581873,Both,flowering
Chr05N,58240000,65980000.00000001,CGDD_12C,17.5742327297387,64990603,2.1812362880581873,Both,flowering
Chr05N,64269999.99999999,65980000.00000001,dyln_fl50,33.8466003200227,64990603,2.1812362880581873,Both,flowering
Chr05N,64269999.99999999,65980000.00000001,dyln_change_sec,33.2183276426875,64990603,2.1812362880581873,Both,flowering
Chr05N,58240000,65980000.00000001,FL50,24.2758693577957,65085208,2.0978445946705744,Both,flowering
Chr05N,58240000,65980000.00000001,CGDD_12C,17.5742327297387,65085208,2.0978445946705744,Both,flowering
Chr05N,64269999.99999999,65980000.00000001,dyln_fl50,33.8466003200227,65085208,2.0978445946705744,Both,flowering
