sites,subpop,phe,CHR,POS_Mb,Gene ID,distance from gene,FDR Adjusted p value,Arabidopsis thaliana homolog,A. thaliana gene name,A. thaliana gene annotation,Rice gene annotation,Rice homolog
north_sites,Gulf_and_Midwest,FL50,Chr05N,52.99,Pavir.5NG448300,42,0.0014869063809250826,AT1G19660.2,NA,Wound-responsive family protein,"DNA-binding protein DSP1, putative, expressed",LOC_Os01g50622.2
north_sites,Gulf,GR50,Chr05N,53.05,Pavir.5NG448340,22157,0.05862523396933841,AT5G26660.1,"ATMYB86,MYB86",myb domain protein 86,"MYB family transcription factor, putative, expressed",LOC_Os01g50720.1
north_sites,Gulf_and_Midwest,crain_gr2fl,Chr05N,53.2,Pavir.5NG447000,202,0.040942895632987315,AT5G63040.1,NA,NA,expressed protein,LOC_Os01g50830.1
north_sites,Gulf_and_Midwest,GR50,Chr05N,54.14,Pavir.5NG437300,13052,0.0013697781454172135,AT5G64810.1,"ATWRKY51,WRKY51",WRKY DNA-binding protein 51,"WRKY26, expressed",LOC_Os01g51690.1
north_sites,Gulf,GR50,Chr05N,54.15,Pavir.5NG437300,15749,0.056770754071046876,AT5G64810.1,"ATWRKY51,WRKY51",WRKY DNA-binding protein 51,"WRKY26, expressed",LOC_Os01g51690.1
north_sites,Gulf,GR50,Chr05N,54.15,Pavir.5NG437300,16940,0.03698711955853526,AT5G64810.1,"ATWRKY51,WRKY51",WRKY DNA-binding protein 51,"WRKY26, expressed",LOC_Os01g51690.1
north_sites,Gulf_and_Midwest,GR50,Chr05N,54.15,Pavir.5NG437300,16307,9.85918178222743e-4,AT5G64810.1,"ATWRKY51,WRKY51",WRKY DNA-binding protein 51,"WRKY26, expressed",LOC_Os01g51690.1
north_sites,Gulf,crain_1d,Chr05N,54.45,Pavir.5NG589800,4369,0.017210625355718646,AT3G24490.1,NA,Alcohol dehydrogenase transcription factor Myb/SANT-like family protein,"transcription factor like protein, putative, expressed",LOC_Os01g52090.1
north_sites,Gulf,crain_1d,Chr05N,54.45,Pavir.5NG589800,4648,0.01835803254699496,AT3G24490.1,NA,Alcohol dehydrogenase transcription factor Myb/SANT-like family protein,"transcription factor like protein, putative, expressed",LOC_Os01g52090.1
north_sites,Gulf,crain_1d,Chr05N,54.45,Pavir.5NG589800,4352,0.0059469176402271624,AT3G24490.1,NA,Alcohol dehydrogenase transcription factor Myb/SANT-like family protein,"transcription factor like protein, putative, expressed",LOC_Os01g52090.1
north_sites,Gulf,crain_1d,Chr05N,54.45,Pavir.5NG589800,3271,0.006371228433591792,AT3G24490.1,NA,Alcohol dehydrogenase transcription factor Myb/SANT-like family protein,"transcription factor like protein, putative, expressed",LOC_Os01g52090.1
north_sites,Gulf_and_Midwest,cgdd_12c_gr2fl,Chr05N,55.09,Pavir.5NG475700,8184,1.0820030341585997e-4,AT3G58790.1,GAUT15,galacturonosyltransferase 15,"glycosyl transferase 8 domain containing protein, putative, expressed",LOC_Os01g52710.1
north_sites,Gulf_and_Midwest,dyln_fl50,Chr05N,55.09,Pavir.5NG475700,8184,0.009381933604618897,AT3G58790.1,GAUT15,galacturonosyltransferase 15,"glycosyl transferase 8 domain containing protein, putative, expressed",LOC_Os01g52710.1
north_sites,Gulf_and_Midwest,FL50,Chr05N,55.09,Pavir.5NG475700,8184,5.583552925809878e-4,AT3G58790.1,GAUT15,galacturonosyltransferase 15,"glycosyl transferase 8 domain containing protein, putative, expressed",LOC_Os01g52710.1
north_sites,Gulf_and_Midwest,dyln_fl50,Chr05N,55.1,Pavir.5NG475700,6927,0.013162926418178397,AT3G58790.1,GAUT15,galacturonosyltransferase 15,"glycosyl transferase 8 domain containing protein, putative, expressed",LOC_Os01g52710.1
north_sites,Gulf_and_Midwest,dyln_fl50,Chr05N,55.1,Pavir.5NG475700,6773,0.00555942693344492,AT3G58790.1,GAUT15,galacturonosyltransferase 15,"glycosyl transferase 8 domain containing protein, putative, expressed",LOC_Os01g52710.1
north_sites,Gulf_and_Midwest,dyln_fl50,Chr05N,55.1,Pavir.5NG475700,6712,0.010670788503849294,AT3G58790.1,GAUT15,galacturonosyltransferase 15,"glycosyl transferase 8 domain containing protein, putative, expressed",LOC_Os01g52710.1
north_sites,Gulf_and_Midwest,FL50,Chr05N,55.1,Pavir.5NG475700,6927,0.0014053729272370588,AT3G58790.1,GAUT15,galacturonosyltransferase 15,"glycosyl transferase 8 domain containing protein, putative, expressed",LOC_Os01g52710.1
north_sites,Gulf_and_Midwest,FL50,Chr05N,55.1,Pavir.5NG475700,6773,9.982212381369775e-4,AT3G58790.1,GAUT15,galacturonosyltransferase 15,"glycosyl transferase 8 domain containing protein, putative, expressed",LOC_Os01g52710.1
north_sites,Gulf_and_Midwest,FL50,Chr05N,55.1,Pavir.5NG475700,6712,8.60638733504805e-4,AT3G58790.1,GAUT15,galacturonosyltransferase 15,"glycosyl transferase 8 domain containing protein, putative, expressed",LOC_Os01g52710.1
north_sites,Gulf,GR50,Chr05N,55.47,Pavir.5NG480300,397,0.03882188903156647,AT5G43970.1,"ATTOM22-V,TOM22-V,TOM9-2",translocase of outer membrane 22-V,expressed protein,LOC_Os02g29400.1
north_sites,Gulf,GR50,Chr05N,55.66,Pavir.5NG482200,757,0.056770754071046876,AT3G16520.3,UGT88A1,UDP-glucosyl transferase 88A1,"anthocyanidin 5,3-O-glucosyltransferase, putative, expressed",LOC_Os01g53350.1
north_sites,Gulf,crain_gr2fl,Chr05N,55.81,Pavir.5NG447400,3018,0.057139317638425446,AT5G47770.1,FPS1,farnesyl diphosphate synthase 1,"polyprenyl synthetase, putative, expressed",LOC_Os01g50760.1
north_sites,Gulf_and_Midwest,crain_gr2fl,Chr05N,55.81,Pavir.5NG447400,3064,0.047499528491756225,AT5G47770.1,FPS1,farnesyl diphosphate synthase 1,"polyprenyl synthetase, putative, expressed",LOC_Os01g50760.1
north_sites,Midwest,cgdd_12c_10d,Chr05N,56.34,Pavir.5NG490700,243,9.858749182209262e-6,NA,NA,NA,expressed protein,LOC_Os01g53940.1
north_sites,Midwest,GR50,Chr05N,56.34,Pavir.5NG490700,243,9.470311117551628e-5,NA,NA,NA,expressed protein,LOC_Os01g53940.1
north_sites,Midwest,cgdd_12c_10d,Chr05N,56.6,Pavir.5NG493200,436,9.858749182209262e-6,AT5G19690.1,STT3A,staurosporin and temperature sensitive 3-like A,"oligosaccharyl transferase, putative, expressed",LOC_Os05g44360.1
north_sites,Midwest,cgdd_12c_10d,Chr05N,56.6,Pavir.5NG493200,444,9.858749182209262e-6,AT5G19690.1,STT3A,staurosporin and temperature sensitive 3-like A,"oligosaccharyl transferase, putative, expressed",LOC_Os05g44360.1
north_sites,Midwest,cgdd_12c_10d,Chr05N,56.6,Pavir.5NG493200,474,9.858749182209262e-6,AT5G19690.1,STT3A,staurosporin and temperature sensitive 3-like A,"oligosaccharyl transferase, putative, expressed",LOC_Os05g44360.1
north_sites,Midwest,cgdd_12c_10d,Chr05N,56.6,Pavir.5NG493200,508,9.858749182209262e-6,AT5G19690.1,STT3A,staurosporin and temperature sensitive 3-like A,"oligosaccharyl transferase, putative, expressed",LOC_Os05g44360.1
north_sites,Midwest,cgdd_12c_10d,Chr05N,56.6,Pavir.5NG493200,563,9.858749182209262e-6,AT5G19690.1,STT3A,staurosporin and temperature sensitive 3-like A,"oligosaccharyl transferase, putative, expressed",LOC_Os05g44360.1
north_sites,Midwest,cgdd_12c_10d,Chr05N,56.6,Pavir.5NG493200,621,9.858749182209262e-6,AT5G19690.1,STT3A,staurosporin and temperature sensitive 3-like A,"oligosaccharyl transferase, putative, expressed",LOC_Os05g44360.1
north_sites,Midwest,cgdd_12c_10d,Chr05N,56.6,Pavir.5NG493200,1056,9.858749182209262e-6,AT5G19690.1,STT3A,staurosporin and temperature sensitive 3-like A,"oligosaccharyl transferase, putative, expressed",LOC_Os05g44360.1
north_sites,Midwest,cgdd_12c_10d,Chr05N,56.6,Pavir.5NG493200,1245,9.858749182209262e-6,AT5G19690.1,STT3A,staurosporin and temperature sensitive 3-like A,"oligosaccharyl transferase, putative, expressed",LOC_Os05g44360.1
north_sites,Midwest,cgdd_12c_10d,Chr05N,56.6,Pavir.5NG493200,1246,9.858749182209262e-6,AT5G19690.1,STT3A,staurosporin and temperature sensitive 3-like A,"oligosaccharyl transferase, putative, expressed",LOC_Os05g44360.1
north_sites,Midwest,cgdd_12c_10d,Chr05N,56.6,Pavir.5NG493200,1255,9.858749182209262e-6,AT5G19690.1,STT3A,staurosporin and temperature sensitive 3-like A,"oligosaccharyl transferase, putative, expressed",LOC_Os05g44360.1
north_sites,Midwest,cgdd_12c_10d,Chr05N,56.6,Pavir.5NG493200,1271,9.858749182209262e-6,AT5G19690.1,STT3A,staurosporin and temperature sensitive 3-like A,"oligosaccharyl transferase, putative, expressed",LOC_Os05g44360.1
north_sites,Midwest,cgdd_12c_10d,Chr05N,56.6,Pavir.5NG493200,2111,9.858749182209262e-6,AT5G19690.1,STT3A,staurosporin and temperature sensitive 3-like A,"oligosaccharyl transferase, putative, expressed",LOC_Os05g44360.1
north_sites,Midwest,GR50,Chr05N,56.6,Pavir.5NG493200,436,9.470311117551628e-5,AT5G19690.1,STT3A,staurosporin and temperature sensitive 3-like A,"oligosaccharyl transferase, putative, expressed",LOC_Os05g44360.1
north_sites,Midwest,GR50,Chr05N,56.6,Pavir.5NG493200,444,9.470311117551628e-5,AT5G19690.1,STT3A,staurosporin and temperature sensitive 3-like A,"oligosaccharyl transferase, putative, expressed",LOC_Os05g44360.1
north_sites,Midwest,GR50,Chr05N,56.6,Pavir.5NG493200,474,9.470311117551628e-5,AT5G19690.1,STT3A,staurosporin and temperature sensitive 3-like A,"oligosaccharyl transferase, putative, expressed",LOC_Os05g44360.1
north_sites,Midwest,GR50,Chr05N,56.6,Pavir.5NG493200,508,9.470311117551628e-5,AT5G19690.1,STT3A,staurosporin and temperature sensitive 3-like A,"oligosaccharyl transferase, putative, expressed",LOC_Os05g44360.1
north_sites,Midwest,GR50,Chr05N,56.6,Pavir.5NG493200,563,9.470311117551628e-5,AT5G19690.1,STT3A,staurosporin and temperature sensitive 3-like A,"oligosaccharyl transferase, putative, expressed",LOC_Os05g44360.1
north_sites,Midwest,GR50,Chr05N,56.6,Pavir.5NG493200,621,9.470311117551628e-5,AT5G19690.1,STT3A,staurosporin and temperature sensitive 3-like A,"oligosaccharyl transferase, putative, expressed",LOC_Os05g44360.1
north_sites,Midwest,GR50,Chr05N,56.6,Pavir.5NG493200,1056,9.470311117551628e-5,AT5G19690.1,STT3A,staurosporin and temperature sensitive 3-like A,"oligosaccharyl transferase, putative, expressed",LOC_Os05g44360.1
north_sites,Midwest,GR50,Chr05N,56.6,Pavir.5NG493200,1245,9.470311117551628e-5,AT5G19690.1,STT3A,staurosporin and temperature sensitive 3-like A,"oligosaccharyl transferase, putative, expressed",LOC_Os05g44360.1
north_sites,Midwest,GR50,Chr05N,56.6,Pavir.5NG493200,1246,9.470311117551628e-5,AT5G19690.1,STT3A,staurosporin and temperature sensitive 3-like A,"oligosaccharyl transferase, putative, expressed",LOC_Os05g44360.1
north_sites,Midwest,GR50,Chr05N,56.6,Pavir.5NG493200,1255,9.470311117551628e-5,AT5G19690.1,STT3A,staurosporin and temperature sensitive 3-like A,"oligosaccharyl transferase, putative, expressed",LOC_Os05g44360.1
north_sites,Midwest,GR50,Chr05N,56.6,Pavir.5NG493200,1271,9.470311117551628e-5,AT5G19690.1,STT3A,staurosporin and temperature sensitive 3-like A,"oligosaccharyl transferase, putative, expressed",LOC_Os05g44360.1
north_sites,Midwest,GR50,Chr05N,56.6,Pavir.5NG493200,2111,9.470311117551628e-5,AT5G19690.1,STT3A,staurosporin and temperature sensitive 3-like A,"oligosaccharyl transferase, putative, expressed",LOC_Os05g44360.1
north_sites,Midwest,cgdd_12c_10d,Chr05N,56.61,Pavir.5NG493200,2452,9.858749182209262e-6,AT5G19690.1,STT3A,staurosporin and temperature sensitive 3-like A,"oligosaccharyl transferase, putative, expressed",LOC_Os05g44360.1
north_sites,Midwest,cgdd_12c_10d,Chr05N,56.61,Pavir.5NG493200,2485,9.858749182209262e-6,AT5G19690.1,STT3A,staurosporin and temperature sensitive 3-like A,"oligosaccharyl transferase, putative, expressed",LOC_Os05g44360.1
north_sites,Midwest,cgdd_12c_10d,Chr05N,56.61,Pavir.5NG493200,2630,9.858749182209262e-6,AT5G19690.1,STT3A,staurosporin and temperature sensitive 3-like A,"oligosaccharyl transferase, putative, expressed",LOC_Os05g44360.1
north_sites,Midwest,cgdd_12c_10d,Chr05N,56.61,Pavir.5NG493200,2724,9.858749182209262e-6,AT5G19690.1,STT3A,staurosporin and temperature sensitive 3-like A,"oligosaccharyl transferase, putative, expressed",LOC_Os05g44360.1
north_sites,Midwest,cgdd_12c_10d,Chr05N,56.61,Pavir.5NG493200,2730,9.858749182209262e-6,AT5G19690.1,STT3A,staurosporin and temperature sensitive 3-like A,"oligosaccharyl transferase, putative, expressed",LOC_Os05g44360.1
north_sites,Midwest,cgdd_12c_10d,Chr05N,56.61,Pavir.5NG493200,2826,9.858749182209262e-6,AT5G19690.1,STT3A,staurosporin and temperature sensitive 3-like A,"oligosaccharyl transferase, putative, expressed",LOC_Os05g44360.1
north_sites,Midwest,cgdd_12c_10d,Chr05N,56.61,Pavir.5NG493200,3062,9.858749182209262e-6,AT5G19690.1,STT3A,staurosporin and temperature sensitive 3-like A,"oligosaccharyl transferase, putative, expressed",LOC_Os05g44360.1
north_sites,Midwest,cgdd_12c_10d,Chr05N,56.61,Pavir.5NG493200,3103,9.858749182209262e-6,AT5G19690.1,STT3A,staurosporin and temperature sensitive 3-like A,"oligosaccharyl transferase, putative, expressed",LOC_Os05g44360.1
north_sites,Midwest,cgdd_12c_10d,Chr05N,56.61,Pavir.5NG493200,3200,9.858749182209262e-6,AT5G19690.1,STT3A,staurosporin and temperature sensitive 3-like A,"oligosaccharyl transferase, putative, expressed",LOC_Os05g44360.1
north_sites,Midwest,GR50,Chr05N,56.61,Pavir.5NG493200,2452,9.470311117551628e-5,AT5G19690.1,STT3A,staurosporin and temperature sensitive 3-like A,"oligosaccharyl transferase, putative, expressed",LOC_Os05g44360.1
north_sites,Midwest,GR50,Chr05N,56.61,Pavir.5NG493200,2485,9.470311117551628e-5,AT5G19690.1,STT3A,staurosporin and temperature sensitive 3-like A,"oligosaccharyl transferase, putative, expressed",LOC_Os05g44360.1
north_sites,Midwest,GR50,Chr05N,56.61,Pavir.5NG493200,2630,9.470311117551628e-5,AT5G19690.1,STT3A,staurosporin and temperature sensitive 3-like A,"oligosaccharyl transferase, putative, expressed",LOC_Os05g44360.1
north_sites,Midwest,GR50,Chr05N,56.61,Pavir.5NG493200,2724,9.470311117551628e-5,AT5G19690.1,STT3A,staurosporin and temperature sensitive 3-like A,"oligosaccharyl transferase, putative, expressed",LOC_Os05g44360.1
north_sites,Midwest,GR50,Chr05N,56.61,Pavir.5NG493200,2730,9.470311117551628e-5,AT5G19690.1,STT3A,staurosporin and temperature sensitive 3-like A,"oligosaccharyl transferase, putative, expressed",LOC_Os05g44360.1
north_sites,Midwest,GR50,Chr05N,56.61,Pavir.5NG493200,2826,9.470311117551628e-5,AT5G19690.1,STT3A,staurosporin and temperature sensitive 3-like A,"oligosaccharyl transferase, putative, expressed",LOC_Os05g44360.1
north_sites,Midwest,GR50,Chr05N,56.61,Pavir.5NG493200,3062,9.470311117551628e-5,AT5G19690.1,STT3A,staurosporin and temperature sensitive 3-like A,"oligosaccharyl transferase, putative, expressed",LOC_Os05g44360.1
north_sites,Midwest,GR50,Chr05N,56.61,Pavir.5NG493200,3103,9.470311117551628e-5,AT5G19690.1,STT3A,staurosporin and temperature sensitive 3-like A,"oligosaccharyl transferase, putative, expressed",LOC_Os05g44360.1
north_sites,Midwest,GR50,Chr05N,56.61,Pavir.5NG493200,3200,9.470311117551628e-5,AT5G19690.1,STT3A,staurosporin and temperature sensitive 3-like A,"oligosaccharyl transferase, putative, expressed",LOC_Os05g44360.1
north_sites,Midwest,dyln_fl50,Chr05N,56.76,Pavir.5NG495200,3744,0.006572672615086442,AT3G19510.1,HAT3.1,Homeodomain-like protein with RING/FYVE/PHD-type zinc finger domain,"Homeobox domain containing protein, expressed",LOC_Os06g12400.1
north_sites,Midwest,FL50,Chr05N,56.76,Pavir.5NG495200,3744,0.07889703470155388,AT3G19510.1,HAT3.1,Homeodomain-like protein with RING/FYVE/PHD-type zinc finger domain,"Homeobox domain containing protein, expressed",LOC_Os06g12400.1
north_sites,Midwest,dyln_fl50,Chr05N,56.89,Pavir.5NG495900,691,0.007843991219505766,AT1G29690.1,CAD1,MAC/Perforin domain-containing protein,"MAC/Perforin domain containing protein, putative, expressed",LOC_Os01g54510.1
north_sites,Gulf,dyln_fl50,Chr05N,56.89,Pavir.5NG495900,1058,0.048436364127031874,AT1G29690.1,CAD1,MAC/Perforin domain-containing protein,"MAC/Perforin domain containing protein, putative, expressed",LOC_Os01g54510.1
north_sites,Midwest,FL50,Chr05N,56.89,Pavir.5NG495900,691,0.08747404737496364,AT1G29690.1,CAD1,MAC/Perforin domain-containing protein,"MAC/Perforin domain containing protein, putative, expressed",LOC_Os01g54510.1
north_sites,Gulf,FL50,Chr05N,56.89,Pavir.5NG495900,1058,0.043572450380008,AT1G29690.1,CAD1,MAC/Perforin domain-containing protein,"MAC/Perforin domain containing protein, putative, expressed",LOC_Os01g54510.1
north_sites,Midwest,dyln_fl50,Chr05N,56.91,Pavir.5NG496300,129,0.0010113222519517206,AT1G78630.1,emb1473,Ribosomal protein L13 family protein,"ribosomal protein L13, putative, expressed",LOC_Os01g54540.1
north_sites,Midwest,FL50,Chr05N,56.91,Pavir.5NG496300,129,0.06376282568280607,AT1G78630.1,emb1473,Ribosomal protein L13 family protein,"ribosomal protein L13, putative, expressed",LOC_Os01g54540.1
north_sites,Midwest,dyln_fl50,Chr05N,56.94,Pavir.5NG496700,570,7.041633391185826e-4,AT1G06410.1,"ATTPS7,ATTPSA,TPS7",trehalose-phosphatase/synthase 7,"trehalose synthase, putative, expressed",LOC_Os01g54560.1
north_sites,Midwest,FL50,Chr05N,56.94,Pavir.5NG496700,570,0.04311855295105737,AT1G06410.1,"ATTPS7,ATTPSA,TPS7",trehalose-phosphatase/synthase 7,"trehalose synthase, putative, expressed",LOC_Os01g54560.1
north_sites,Gulf,crain_gr2fl,Chr05N,57.02,Pavir.5NG497886,902,0.06083235321891494,AT4G18780.1,"ATCESA8,CESA8,IRX1,LEW2",cellulose synthase family protein,"CESA4 - cellulose synthase, expressed",LOC_Os01g54620.1
north_sites,Gulf_and_Midwest,crain_gr2fl,Chr05N,57.62,Pavir.5NG504800,2264,0.04426246054530765,AT1G06330.1,NA,Heavy metal transport/detoxification superfamily protein ,"heavy metal-associated domain containing protein, expressed",LOC_Os01g55320.1
north_sites,Gulf,GR50,Chr05N,57.74,Pavir.5NG506300,696,0.03871347276999103,AT5G45820.1,"CIPK20,PKS18,SnRK3.6",CBL-interacting protein kinase 20,"CAMK_KIN1/SNF1/Nim1_like.1 - CAMK includes calcium/calmodulin depedent protein kinases, expressed",LOC_Os01g55440.1
north_sites,Gulf,GR50,Chr05N,57.74,Pavir.5NG506300,227,0.027686297727995173,AT5G45820.1,"CIPK20,PKS18,SnRK3.6",CBL-interacting protein kinase 20,"CAMK_KIN1/SNF1/Nim1_like.1 - CAMK includes calcium/calmodulin depedent protein kinases, expressed",LOC_Os01g55440.1
north_sites,Gulf_and_Midwest,GR50,Chr05N,57.74,Pavir.5NG506300,1478,0.0024777076222305644,AT5G45820.1,"CIPK20,PKS18,SnRK3.6",CBL-interacting protein kinase 20,"CAMK_KIN1/SNF1/Nim1_like.1 - CAMK includes calcium/calmodulin depedent protein kinases, expressed",LOC_Os01g55440.1
north_sites,Gulf_and_Midwest,GR50,Chr05N,57.74,Pavir.5NG506300,696,1.8266107914910335e-4,AT5G45820.1,"CIPK20,PKS18,SnRK3.6",CBL-interacting protein kinase 20,"CAMK_KIN1/SNF1/Nim1_like.1 - CAMK includes calcium/calmodulin depedent protein kinases, expressed",LOC_Os01g55440.1
north_sites,Gulf_and_Midwest,cgdd_12c_10d,Chr05N,57.91,Pavir.5NG508900,11802,8.959399366099904e-5,AT5G60970.1,TCP5,"TEOSINTE BRANCHED 1, cycloidea and PCF transcription factor 5","TCP family transcription factor, putative, expressed",LOC_Os01g55750.3
north_sites,Gulf_and_Midwest,GR50,Chr05N,57.96,Pavir.5NG509700,59,7.701264665987944e-4,AT5G08030.1,NA,PLC-like phosphodiesterases superfamily protein,"glycerophosphoryl diester phosphodiesterase family protein, putative, expressed",LOC_Os01g55780.1
north_sites,Gulf,crain_gr2fl,Chr05N,58.61,Pavir.5NG517900,63,0.08494252736925549,AT5G46170.1,NA,F-box family protein,"OsFBX26 - F-box domain containing protein, expressed",LOC_Os01g56390.1
north_sites,Midwest,cgdd_12c_10d,Chr05N,59.75,Pavir.5NG531900,137,9.445316560231401e-6,AT1G09900.1,NA,Pentatricopeptide repeat (PPR-like) superfamily protein,"pentatricopeptide repeat domain containing protein, putative, expressed",LOC_Os01g57410.1
north_sites,Midwest,cgdd_12c_10d,Chr05N,60.78,Pavir.5NG544272,4399,1.704096247825612e-6,AT3G05220.1,NA,Heavy metal transport/detoxification superfamily protein ,"heavy metal-associated domain containing protein, expressed",LOC_Os03g22490.1
north_sites,Midwest,FL50,Chr05N,61,Pavir.5NG548472,71,0.09715741007734546,AT2G27080.2,NA,Late embryogenesis abundant (LEA) hydroxyproline-rich glycoprotein family,"NHL25, putative, expressed",LOC_Os01g59680.1
north_sites,Gulf_and_Midwest,dyln_fl50,Chr05N,61.01,Pavir.5NG548900,160,0.01233877580899874,AT4G11650.1,"ATOSM34,OSM34",osmotin 34,"thaumatin, putative, expressed",LOC_Os12g43490.1
north_sites,Gulf,crain_1d,Chr05N,61.07,Pavir.5NG554100,6547,0.01186499059018104,AT3G56850.1,"AREB3,DPBF3",ABA-responsive element binding protein 3,"bZIP transcription factor, putative, expressed",LOC_Os01g59760.1
north_sites,Gulf_and_Midwest,cgdd_12c_10d,Chr05N,61.09,Pavir.5NG469500,7741,6.42064104965368e-5,NA,NA,NA,DEFL17 - Defensin and Defensin-like DEFL family,LOC_Os12g06760.1
north_sites,Gulf_and_Midwest,cgdd_12c_gr2fl,Chr05N,61.89,Pavir.5NG564700,944,1.2488049001625425e-4,AT3G10910.1,NA,RING/U-box superfamily protein,"RING-H2 finger protein, putative, expressed",LOC_Os01g60730.2
north_sites,Midwest,FL50,Chr05N,61.9,Pavir.5NG564700,2017,0.08747404737496364,AT3G10910.1,NA,RING/U-box superfamily protein,"RING-H2 finger protein, putative, expressed",LOC_Os01g60730.2
north_sites,Gulf,crain_1d,Chr05N,62.2,Pavir.5NG568500,985,0.019324851667457087,AT2G38470.1,"ATWRKY33,WRKY33",WRKY DNA-binding protein 33,"WRKY24, expressed",LOC_Os01g61080.1
north_sites,Midwest,dyln_fl50,Chr05N,63.55,Pavir.5NG585500,2891,5.102964004656583e-5,AT3G09320.1,NA,DHHC-type zinc finger family protein,"DHHC zinc finger domain containing protein, expressed",LOC_Os01g62620.1
north_sites,Midwest,FL50,Chr05N,63.55,Pavir.5NG585500,2891,0.08747404737496364,AT3G09320.1,NA,DHHC-type zinc finger family protein,"DHHC zinc finger domain containing protein, expressed",LOC_Os01g62620.1
north_sites,Gulf_and_Midwest,cgdd_12c_10d,Chr05N,63.79,Pavir.5NG598619,1379,1.2538414062092707e-4,AT3G46790.1,CRR2,Tetratricopeptide repeat (TPR)-like superfamily protein,"CRR2, putative, expressed",LOC_Os01g62910.1
north_sites,Gulf_and_Midwest,crain_gr2fl,Chr05N,64.04,Pavir.5NG632004,22,0.04195892814083587,AT3G55800.1,SBPASE,sedoheptulose-bisphosphatase,"fructose-1,6-bisphosphatase, putative, expressed",LOC_Os04g16680.1
north_sites,Gulf,crain_gr2fl,Chr05N,64.39,Pavir.5NG107400,99,0.0221018371653067,AT5G01270.2,"ATCPL2,CPL2",carboxyl-terminal domain (ctd) phosphatase-like 2,"double-stranded RNA binding motif containing protein, expressed",LOC_Os01g63820.2
north_sites,Gulf_and_Midwest,crain_gr2fl,Chr05N,64.39,Pavir.5NG107400,99,0.047499528491756225,AT5G01270.2,"ATCPL2,CPL2",carboxyl-terminal domain (ctd) phosphatase-like 2,"double-stranded RNA binding motif containing protein, expressed",LOC_Os01g63820.2
north_sites,Gulf_and_Midwest,crain_gr2fl,Chr05N,64.51,Pavir.5NG109400,279,0.02812704292761285,AT1G08280.1,NA,Glycosyltransferase family 29 (sialyltransferase) family protein,"sialyltransferase family domain containing protein, expressed",LOC_Os01g63970.1
north_sites,Gulf_and_Midwest,crain_gr2fl,Chr05N,64.58,Pavir.5NG109704,7109,0.047499528491756225,NA,NA,NA,NA,NA
north_sites,Gulf_and_Midwest,crain_gr2fl,Chr05N,64.59,Pavir.5NG109704,5056,0.033556228250762314,NA,NA,NA,NA,NA
north_sites,Gulf_and_Midwest,cgdd_12c_gr2fl,Chr05N,64.78,Pavir.5NG109738,727,1.536773040996194e-4,AT1G65480.1,FT,PEBP (phosphatidylethanolamine-binding protein) family protein,"osFTL10 FT-Like10 homologous to Flowering Locus T gene; contains Pfam profile PF01161: Phosphatidylethanolamine-binding protein, expressed",LOC_Os05g44180.1
north_sites,Gulf_and_Midwest,FL50,Chr05N,64.78,Pavir.5NG109738,727,0.0011743534020201207,AT1G65480.1,FT,PEBP (phosphatidylethanolamine-binding protein) family protein,"osFTL10 FT-Like10 homologous to Flowering Locus T gene; contains Pfam profile PF01161: Phosphatidylethanolamine-binding protein, expressed",LOC_Os05g44180.1
north_sites,Gulf,crain_1d,Chr05N,64.84,Pavir.5NG109743,364,0.018033015726429763,AT2G22590.1,NA,UDP-Glycosyltransferase superfamily protein,"anthocyanidin 3-O-glucosyltransferase, putative, expressed",LOC_Os01g64540.1
north_sites,Gulf_and_Midwest,cgdd_12c_gr2fl,Chr05N,64.86,Pavir.5NG109745,4010,5.319451141945934e-5,AT2G28510.1,NA,Dof-type zinc finger DNA-binding family protein,"dof zinc finger domain containing protein, putative, expressed",LOC_Os01g64590.1
north_sites,Gulf_and_Midwest,dyln_fl50,Chr05N,64.86,Pavir.5NG109745,4010,0.014271298851118918,AT2G28510.1,NA,Dof-type zinc finger DNA-binding family protein,"dof zinc finger domain containing protein, putative, expressed",LOC_Os01g64590.1
north_sites,Gulf_and_Midwest,FL50,Chr05N,64.86,Pavir.5NG109745,4010,0.0010056632820712086,AT2G28510.1,NA,Dof-type zinc finger DNA-binding family protein,"dof zinc finger domain containing protein, putative, expressed",LOC_Os01g64590.1
north_sites,Gulf_and_Midwest,dyln_fl50,Chr05N,64.96,Pavir.5NG110307,1119,0.012746680102300236,AT1G03970.1,GBF4,G-box binding factor 4,"bZIP transcription factor domain containing protein, expressed",LOC_Os01g64730.1
north_sites,Gulf_and_Midwest,FL50,Chr05N,64.96,Pavir.5NG110307,1119,0.0015296232431228373,AT1G03970.1,GBF4,G-box binding factor 4,"bZIP transcription factor domain containing protein, expressed",LOC_Os01g64730.1
north_sites,Gulf_and_Midwest,cgdd_12c_gr2fl,Chr05N,64.98,Pavir.5NG110308,3967,1.211933574858966e-4,AT1G43620.3,"TT15,UGT80B1",UDP-Glycosyltransferase superfamily protein,"sterol 3-beta-glucosyltransferase, putative, expressed",LOC_Os01g64750.1
north_sites,Gulf_and_Midwest,cgdd_12c_gr2fl,Chr05N,64.98,Pavir.5NG110308,4463,1.2488049001625425e-4,AT1G43620.3,"TT15,UGT80B1",UDP-Glycosyltransferase superfamily protein,"sterol 3-beta-glucosyltransferase, putative, expressed",LOC_Os01g64750.1
