sites,subpop,phe,CHR,POS_Mb,Gene ID,distance from gene,FDR Adjusted p value,Arabidopsis thaliana homolog,A. thaliana gene name,A. thaliana gene annotation,Rice gene annotation,Rice homolog
NE,Gulf_and_Midwest,crain_1d,Chr05N,59.03,Pavir.5NG524100,0,4.728538317476e-5,AT2G30570.1,PSBW,photosystem II reaction center W,"photosystem II reaction center W protein, chloroplast precursor, putative, expressed",LOC_Os01g56680.2
NE,Gulf_and_Midwest,crain_1d,Chr09N,65.03,Pavir.9NG592482,3759,3.1006816585916546e-6,AT3G56400.1,"ATWRKY70,WRKY70",WRKY DNA-binding protein 70,"WRKY79, expressed",LOC_Os03g21710.1
OK,Midwest,crain_1d,Chr03K,22.58,Pavir.3KG484939,1701,2.055984560992828e-11,NA,NA,NA,expressed protein,LOC_Os05g38940.1
OK,Midwest,crain_1d,Chr03K,41.65,NA,NA,4.5588696196261906e-12,NA,NA,NA,NA,NA
OK,Midwest,crain_1d,Chr04K,6.33,Pavir.4KG072200,1137,2.010191190967635e-12,AT5G25265.1,NA,NA,expressed protein,LOC_Os06g08180.1
OK,Midwest,crain_1d,Chr04K,10.5,Pavir.4KG289500,1650,1.589741922963229e-10,AT1G70230.1,TBL27,TRICHOME BIREFRINGENCE-LIKE 27," proteins of unknown function domain containing protein, putative, expressed",LOC_Os06g12860.1
OK,Midwest,crain_1d,Chr04N,18.07,NA,NA,2.055984560992828e-11,NA,NA,NA,NA,NA
OK,Midwest,crain_1d,Chr06N,25.67,NA,NA,6.665689622623065e-13,NA,NA,NA,NA,NA
OK,Midwest,crain_1d,Chr06N,25.67,NA,NA,3.501547534267496e-15,NA,NA,NA,NA,NA
OK,Midwest,crain_1d,Chr07K,23.14,Pavir.7KG017200,14957,1.881582052632718e-12,AT1G60690.1,NA,NAD(P)-linked oxidoreductase superfamily protein,"oxidoreductase, aldo/keto reductase family protein, putative, expressed",LOC_Os04g26910.1
OK,Midwest,crain_1d,Chr08N,12.24,Pavir.8NG189400,711,1.881582052632718e-12,AT5G60900.1,RLK1,receptor-like protein kinase 1,"receptor-like protein kinase, putative, expressed",LOC_Os04g12600.1
OK,Midwest,crain_1d,Chr09K,70.93,Pavir.9KG247700,398,5.5458435203917446e-11,AT5G51210.1,OLEO3,oleosin3,"oleosin, putative, expressed",LOC_Os04g46200.1
OK,Gulf,crain_1d,Chr03N,3.41,Pavir.3NG070700,88,1.0640382397380902e-5,AT4G03520.1,ATHM2,Thioredoxin superfamily protein,"thioredoxin, putative, expressed",LOC_Os12g08730.1
OK,Gulf,crain_1d,Chr05N,62.31,Pavir.5NG570500,880,9.112077525663633e-6,AT2G40280.1,NA,S-adenosyl-L-methionine-dependent methyltransferases superfamily protein,"methyltransferase, putative, expressed",LOC_Os01g61250.1
OK,Gulf,crain_1d,Chr07K,43.61,Pavir.7KG303200,1006,8.314621238077516e-6,AT1G12740.1,CYP87A2,"cytochrome P450, family 87, subfamily A, polypeptide 2","cytochrome P450, putative, expressed",LOC_Os04g48210.1
OK,Gulf,crain_1d,Chr07N,38.49,Pavir.7NG336224,14747,9.011284589579681e-6,AT2G20880.1,NA,Integrase-type DNA-binding superfamily protein,"AP2 domain containing protein, expressed",LOC_Os04g44670.1
OK,Gulf,crain_1d,Chr07N,38.49,Pavir.7NG336224,14803,5.302725301189024e-6,AT2G20880.1,NA,Integrase-type DNA-binding superfamily protein,"AP2 domain containing protein, expressed",LOC_Os04g44670.1
OK,Gulf,crain_1d,Chr07N,38.49,Pavir.7NG336224,14911,1.102611496921664e-5,AT2G20880.1,NA,Integrase-type DNA-binding superfamily protein,"AP2 domain containing protein, expressed",LOC_Os04g44670.1
OK,Gulf,crain_1d,Chr08N,49.34,Pavir.8NG335500,4857,7.637317551334921e-6,AT3G36659.1,NA,Plant invertase/pectin methylesterase inhibitor superfamily protein,"IWS1 homolog A, putative, expressed",LOC_Os11g45220.1
OK,Gulf,crain_1d,Chr09N,12.5,Pavir.9NG153846,6281,5.302725301189024e-6,AT3G14470.1,NA,NB-ARC domain-containing disease resistance protein,"disease resistance RPP13-like protein 1, putative, expressed",LOC_Os03g48320.1
OK,Gulf,crain_1d,Chr09N,37.61,NA,NA,1.0776353542388199e-6,NA,NA,NA,NA,NA
OK,Gulf,crain_1d,Chr09N,39.67,NA,NA,1.102611496921664e-5,NA,NA,NA,NA,NA
OK,Gulf_and_Midwest,crain_1d,Chr05N,62.31,Pavir.5NG570500,880,5.883914729983322e-8,AT2G40280.1,NA,S-adenosyl-L-methionine-dependent methyltransferases superfamily protein,"methyltransferase, putative, expressed",LOC_Os01g61250.1
OK,Gulf_and_Midwest,crain_1d,Chr07N,38.49,Pavir.7NG336224,15119,4.322706213494936e-7,AT2G20880.1,NA,Integrase-type DNA-binding superfamily protein,"AP2 domain containing protein, expressed",LOC_Os04g44670.1
OK,Gulf_and_Midwest,crain_1d,Chr07N,38.5,Pavir.7NG336224,21663,8.744037859093881e-7,AT2G20880.1,NA,Integrase-type DNA-binding superfamily protein,"AP2 domain containing protein, expressed",LOC_Os04g44670.1
OK,Gulf_and_Midwest,crain_1d,Chr07N,38.52,NA,NA,5.285250089850755e-7,NA,NA,NA,NA,NA
OK,Gulf_and_Midwest,crain_1d,Chr07N,38.54,Pavir.7NG336272,23630,4.7301582768485175e-7,NA,NA,NA,NA,NA
OK,Gulf_and_Midwest,crain_1d,Chr07N,46.3,Pavir.7NG362300,1066,2.678033822925937e-6,AT5G45190.1,NA,Cyclin family protein,"cyclin-T1-2, putative, expressed",LOC_Os02g24190.2
OK,Gulf_and_Midwest,crain_1d,Chr07N,46.35,Pavir.7NG362900,998,1.2302652923402087e-6,NA,NA,NA,"GRF zinc finger family protein, expressed",LOC_Os11g32670.1
OK,Gulf_and_Midwest,crain_1d,Chr09N,29.15,Pavir.9NG389800,14218,5.285250089850755e-7,AT2G20340.1,NA,Pyridoxal phosphate (PLP)-dependent transferases superfamily protein,"decarboxylase, putative, expressed",LOC_Os10g26110.1
OK,Gulf_and_Midwest,crain_1d,Chr09N,29.16,Pavir.9NG389700,6372,5.285250089850755e-7,NA,NA,NA,NA,NA
OK,Gulf_and_Midwest,crain_1d,Chr09N,39.67,NA,NA,4.322706213494936e-7,NA,NA,NA,NA,NA
SD,Midwest,crain_1d,Chr01N,3.55,Pavir.1NG027000,2748,1.3889383143647524e-8,NA,NA,NA,NA,NA
SD,Midwest,crain_1d,Chr01N,52.01,Pavir.1NG418519,7086,1.3889383143647524e-8,NA,NA,NA,NA,NA
SD,Midwest,crain_1d,Chr02K,51.3,Pavir.2KG203106,4555,1.3889383143647524e-8,AT3G23820.1,GAE6,UDP-D-glucuronate 4-epimerase 6,"UDP-glucuronate 4-epimerase, putative, expressed",LOC_Os08g41440.1
SD,Midwest,crain_1d,Chr03N,61.37,Pavir.3NG242000,277,1.3889383143647524e-8,AT1G09310.1,NA,"Protein of unknown function, DUF538","DUF538 domain containing protein, putative, expressed",LOC_Os12g37650.1
SD,Midwest,crain_1d,Chr04K,23.57,Pavir.4KG181900,8283,1.3889383143647524e-8,AT4G29080.1,"IAA27,PAP2",phytochrome-associated protein 2,"OsIAA21 - Auxin-responsive Aux/IAA gene family member, expressed",LOC_Os06g22870.1
SD,Midwest,crain_1d,Chr05K,53.38,Pavir.5KG612600,2503,1.3889383143647524e-8,AT5G58490.1,NA,NAD(P)-binding Rossmann-fold superfamily protein,"dihydroflavonol-4-reductase, putative, expressed",LOC_Os01g61230.1
SD,Midwest,crain_1d,Chr06K,21.41,NA,NA,1.3889383143647524e-8,NA,NA,NA,NA,NA
SD,Midwest,crain_1d,Chr06N,27.78,Pavir.6NG188303,11994,1.3889383143647524e-8,AT4G15020.2,NA,hAT transposon superfamily,"hAT dimerisation domain-containing protein, putative, expressed",LOC_Os01g52430.1
SD,Midwest,crain_1d,Chr07N,9.89,Pavir.7NG003589,7387,1.3889383143647524e-8,AT2G32910.1,NA,DCD (Development and Cell Death) domain protein,"N-rich protein, putative, expressed",LOC_Os06g12260.2
SD,Midwest,crain_1d,Chr07N,19.94,Pavir.7NG019800,10454,1.3889383143647524e-8,AT4G31440.1,NA,NA,expressed protein,LOC_Os04g21650.2
SD,Midwest,crain_1d,Chr08K,14.3,Pavir.8KG111607,153,1.3889383143647524e-8,NA,NA,NA,"transposon protein, putative, CACTA, En/Spm sub-class, expressed",LOC_Os08g44990.1
SD,Gulf,crain_1d,Chr01K,0.78,Pavir.1KG007500,966,3.384964907115987e-9,AT1G33230.1,NA,TMPIT-like protein,"transmembrane protein 120A, putative, expressed",LOC_Os02g01720.1
SD,Gulf,crain_1d,Chr01K,56.09,Pavir.1KG548700,939,4.323408037815397e-9,AT3G44890.1,RPL9,ribosomal protein L9,"ribosomal L9, putative, expressed",LOC_Os02g57670.1
SD,Gulf,crain_1d,Chr02K,6.17,Pavir.2KG081600,2363,4.323408037815397e-9,AT4G02680.1,EOL1,ETO1-like 1,"BTBT2 - Bric-a-Brac, Tramtrack, Broad Complex BTB domain with tetratricopeptide repeats, expressed",LOC_Os07g08120.1
SD,Gulf,crain_1d,Chr03K,19.81,Pavir.3KG363100,1752,4.323408037815397e-9,AT1G09850.1,XBCP3,xylem bark cysteine peptidase 3,"oryzain alpha chain precursor, putative, expressed",LOC_Os05g43230.1
SD,Gulf,crain_1d,Chr04K,20.88,Pavir.4KG106105,23362,3.384964907115987e-9,NA,NA,NA,NA,NA
SD,Gulf,crain_1d,Chr06K,21.45,NA,NA,4.7434798161930405e-9,NA,NA,NA,NA,NA
SD,Gulf,crain_1d,Chr07N,37.06,Pavir.7NG354100,973,4.093302020393859e-15,NA,NA,NA,NA,NA
SD,Gulf,crain_1d,Chr08K,5.24,Pavir.8KG054400,783,2.9516367770008657e-9,AT5G10200.1,NA,ARM-repeat/Tetratricopeptide repeat (TPR)-like protein,expressed protein,LOC_Os05g34820.1
SD,Gulf,crain_1d,Chr08K,29.56,Pavir.8KG142001,11702,5.2338343047541925e-9,AT1G50180.1,NA,NB-ARC domain-containing disease resistance protein,"RGH1A, putative, expressed",LOC_Os08g07330.2
SD,Gulf,crain_1d,Chr08K,30.84,NA,NA,4.949754012639078e-9,NA,NA,NA,NA,NA
SD,Gulf_and_Midwest,crain_1d,Chr01K,8.89,Pavir.1KG126400,1299,1.1064455582748215e-11,AT2G25570.3,NA,binding,"Sel1 repeat domain containing protein, putative, expressed",LOC_Os02g10820.1
SD,Gulf_and_Midwest,crain_1d,Chr01K,40.15,Pavir.1KG371500,2039,1.8913873109630562e-17,AT1G05805.1,NA,basic helix-loop-helix (bHLH) DNA-binding superfamily protein,"helix-loop-helix DNA-binding domain containing protein, expressed",LOC_Os02g39140.1
SD,Gulf_and_Midwest,crain_1d,Chr01N,28.93,Pavir.1NG175519,2033,7.703502172105796e-14,AT2G24395.1,NA,chaperone protein dnaJ-related,expressed protein,LOC_Os08g40919.2
SD,Gulf_and_Midwest,crain_1d,Chr02N,15.61,Pavir.2NG226400,415,1.595931853295124e-11,NA,NA,NA,NA,NA
SD,Gulf_and_Midwest,crain_1d,Chr05N,70.51,Pavir.5NG629200,2701,1.0543250260181678e-11,AT2G43290.1,MSS3,Calcium-binding EF-hand family protein,"calmodulin-like protein 1, putative, expressed",LOC_Os01g72080.1
SD,Gulf_and_Midwest,crain_1d,Chr05N,70.51,Pavir.5NG629200,2154,1.1064455582748215e-11,AT2G43290.1,MSS3,Calcium-binding EF-hand family protein,"calmodulin-like protein 1, putative, expressed",LOC_Os01g72080.1
SD,Gulf_and_Midwest,crain_1d,Chr07N,37.28,Pavir.7NG355824,1246,5.977993685942525e-12,NA,NA,NA,NA,NA
SD,Gulf_and_Midwest,crain_1d,Chr07N,37.29,Pavir.7NG356100,162,3.762320869859839e-11,NA,NA,NA,expressed protein,LOC_Os04g50840.1
SD,Gulf_and_Midwest,crain_1d,Chr08K,39.55,Pavir.8KG282200,304,5.977993685942525e-12,AT5G38570.1,NA,F-box/RNI-like superfamily protein,"OsFBX408 - F-box domain containing protein, expressed",LOC_Os11g09640.1
SD,Gulf_and_Midwest,crain_1d,Chr09K,35.29,Pavir.9KG169900,19916,5.5417532802849926e-11,AT2G44710.1,NA,RNA-binding (RRM/RBD/RNP motifs) family protein,"RNA recognition motif family protein, expressed",LOC_Os10g08570.1
TX1,Midwest,crain_1d,Chr01K,32.7,Pavir.1KG295700,3660,5.3505682098713846e-5,AT5G13160.1,PBS1,Protein kinase superfamily protein,"protein kinase domain containing protein, expressed",LOC_Os02g30900.1
TX1,Midwest,crain_1d,Chr01N,41.63,Pavir.1NG252600,3478,5.3505682098713846e-5,AT5G61960.2,"AML1,ML1",MEI2-like protein 1,"AML1, putative, expressed",LOC_Os02g31290.1
TX1,Midwest,crain_1d,Chr03K,15.22,Pavir.3KG311627,3558,2.657759590011555e-6,AT5G52910.1,ATIM,timeless family protein,"timeless protein, expressed",LOC_Os05g11980.1
TX1,Midwest,crain_1d,Chr05N,10.56,Pavir.5NG135400,3172,1.2596613055857952e-4,AT3G18180.1,NA,Glycosyltransferase family 61 protein,"glycosyltransferase, putative, expressed",LOC_Os01g02900.1
TX1,Midwest,crain_1d,Chr08N,16.41,Pavir.8NG183700,10373,1.8260461133684877e-4,AT5G24090.1,"ATCHIA,CHIA",chitinase A,"glycosyl hydrolase, putative, expressed",LOC_Os11g47580.1
TX1,Midwest,crain_1d,Chr08N,16.8,Pavir.8NG183305,3887,3.773279249829826e-5,NA,NA,NA,NA,NA
TX1,Midwest,crain_1d,Chr08N,16.8,Pavir.8NG183305,3310,1.8260461133684877e-4,NA,NA,NA,NA,NA
TX1,Midwest,crain_1d,Chr08N,16.8,Pavir.8NG183305,2914,1.8260461133684877e-4,NA,NA,NA,NA,NA
TX1,Midwest,crain_1d,Chr08N,16.8,Pavir.8NG183305,976,1.3430338456366193e-4,NA,NA,NA,NA,NA
TX1,Midwest,crain_1d,Chr09N,41.21,Pavir.9NG319014,4853,1.8260461133684877e-4,AT5G42510.1,NA,Disease resistance-responsive (dirigent-like protein) family protein,"dirigent, putative, expressed",LOC_Os11g42500.1
TX1,Gulf,crain_1d,Chr02N,51.78,Pavir.2NG406700,971,4.359796587354479e-9,AT3G20240.1,NA,Mitochondrial substrate carrier family protein,"mitochondrial carrier protein, putative, expressed",LOC_Os09g32200.1
TX1,Gulf,crain_1d,Chr04K,47.01,Pavir.4KG378503,2511,1.285290327732677e-7,AT3G51370.1,NA,Protein phosphatase 2C family protein,"protein phosphatase 2C, putative, expressed",LOC_Os06g50380.2
TX1,Gulf,crain_1d,Chr04N,2.58,Pavir.4NG034200,2249,3.199075684481768e-10,AT1G01950.1,ARK2,armadillo repeat kinesin 2,"kinesin motor domain containing protein, expressed",LOC_Os06g04560.1
TX1,Gulf,crain_1d,Chr04N,2.58,Pavir.4NG034200,1400,4.385385144820661e-8,AT1G01950.1,ARK2,armadillo repeat kinesin 2,"kinesin motor domain containing protein, expressed",LOC_Os06g04560.1
TX1,Gulf,crain_1d,Chr04N,30.33,Pavir.4NG195711,1139,5.814980034712272e-9,NA,NA,NA,NA,NA
TX1,Gulf,crain_1d,Chr06N,5.44,Pavir.6NG053560,1430,6.010042142106942e-8,AT1G63910.1,"AtMYB103,MYB103",myb domain protein 103,"myb-like DNA-binding domain containing protein, putative, expressed",LOC_Os08g05520.1
TX1,Gulf,crain_1d,Chr06N,5.44,Pavir.6NG053560,1217,8.619275987511186e-8,AT1G63910.1,"AtMYB103,MYB103",myb domain protein 103,"myb-like DNA-binding domain containing protein, putative, expressed",LOC_Os08g05520.1
TX1,Gulf,crain_1d,Chr06N,5.47,Pavir.6NG055600,1103,8.619275987511186e-8,AT2G18740.1,NA,Small nuclear ribonucleoprotein family protein,"LSM domain containing protein, expressed",LOC_Os02g03440.1
TX1,Gulf,crain_1d,Chr06N,20.26,Pavir.6NG180800,22788,3.926576778857423e-9,AT5G57620.1,"AtMYB36,MYB36",myb domain protein 36,"MYB family transcription factor, putative, expressed",LOC_Os08g15020.1
TX1,Gulf,crain_1d,Chr09K,11.55,Pavir.9KG045300,154,5.814980034712272e-9,AT3G14470.1,NA,NB-ARC domain-containing disease resistance protein,"disease resistance RPP13-like protein 1, putative, expressed",LOC_Os03g48320.1
TX1,Gulf_and_Midwest,crain_1d,Chr02N,51.78,Pavir.2NG406700,971,2.8632436149197196e-7,AT3G20240.1,NA,Mitochondrial substrate carrier family protein,"mitochondrial carrier protein, putative, expressed",LOC_Os09g32200.1
TX1,Gulf_and_Midwest,crain_1d,Chr03N,27.02,Pavir.3NG140869,5839,3.528761574439356e-5,AT2G02450.2,"anac034,ANAC035,LOV1,NAC035",NAC domain containing protein 35,"no apical meristem protein, putative, expressed",LOC_Os05g34600.1
TX1,Gulf_and_Midwest,crain_1d,Chr04K,32.73,NA,NA,1.0382967052392326e-4,NA,NA,NA,NA,NA
TX1,Gulf_and_Midwest,crain_1d,Chr04K,47.48,Pavir.4KG384103,2873,6.270165468803747e-5,AT4G35510.1,NA,NA,expressed protein,LOC_Os06g51240.2
TX1,Gulf_and_Midwest,crain_1d,Chr05N,64.24,Pavir.5NG632030,2707,1.6075647252780743e-4,AT2G29670.1,NA,Tetratricopeptide repeat (TPR)-like superfamily protein,expressed protein,LOC_Os01g63620.1
TX1,Gulf_and_Midwest,crain_1d,Chr06N,5.11,Pavir.6NG054700,73,3.9855291031364823e-5,AT4G10380.1,"NIP5;1,NLM6,NLM8",NOD26-like intrinsic protein 5;1,"aquaporin protein, putative, expressed",LOC_Os08g05590.1
TX1,Gulf_and_Midwest,crain_1d,Chr07K,45.69,Pavir.7KG320000,1487,1.2180990612473415e-5,AT5G61850.1,"LFY,LFY3",floral meristem identity control protein LEAFY (LFY),"transcription factor FL, putative, expressed",LOC_Os04g51000.1
TX1,Gulf_and_Midwest,crain_1d,Chr09K,3.11,Pavir.9KG402634,814,1.6328283474018867e-4,NA,NA,NA,NA,NA
TX1,Gulf_and_Midwest,crain_1d,Chr09K,32.7,NA,NA,5.997934552341707e-5,NA,NA,NA,NA,NA
TX1,Gulf_and_Midwest,crain_1d,Chr09N,77.96,Pavir.9NG734100,2985,1.1721416689038823e-4,AT5G15280.1,NA,Pentatricopeptide repeat (PPR) superfamily protein,"PPR repeat domain containing protein, putative, expressed",LOC_Os03g07220.1
TX2,Midwest,crain_1d,Chr02K,66.93,Pavir.2KG572500,4448,2.0245304625654286e-7,AT3G07870.1,NA,F-box and associated interaction domains-containing protein,expressed protein,LOC_Os07g47170.1
TX2,Midwest,crain_1d,Chr02N,25.53,Pavir.2NG293700,1337,2.0245304625654286e-7,AT5G02060.1,NA,Uncharacterised protein family (UPF0497),"membrane associated DUF588 domain containing protein, putative, expressed",LOC_Os09g07480.1
TX2,Midwest,crain_1d,Chr04N,0.66,Pavir.4NG007101,1384,2.0245304625654286e-7,NA,NA,NA,expressed protein,LOC_Os08g29030.1
TX2,Midwest,crain_1d,Chr05N,3.6,NA,NA,2.0245304625654286e-7,NA,NA,NA,NA,NA
TX2,Midwest,crain_1d,Chr05N,65.08,Pavir.5NG110320,473,2.0245304625654286e-7,NA,NA,NA,NA,NA
TX2,Midwest,crain_1d,Chr07K,31.72,Pavir.7KG148210,54,2.0245304625654286e-7,AT2G19130.1,NA,S-locus lectin protein kinase family protein,"serine/threonine-protein kinase receptor precursor, putative, expressed",LOC_Os04g34390.1
TX2,Midwest,crain_1d,Chr09K,67.48,Pavir.9KG587200,413,2.0245304625654286e-7,AT2G36810.1,NA,ARM repeat superfamily protein,"HEAT repeat family protein, putative, expressed",LOC_Os03g05330.1
TX2,Midwest,crain_1d,Chr09K,67.48,Pavir.9KG587200,437,2.0245304625654286e-7,AT2G36810.1,NA,ARM repeat superfamily protein,"HEAT repeat family protein, putative, expressed",LOC_Os03g05330.1
TX2,Midwest,crain_1d,Chr09K,67.48,Pavir.9KG587200,443,2.0245304625654286e-7,AT2G36810.1,NA,ARM repeat superfamily protein,"HEAT repeat family protein, putative, expressed",LOC_Os03g05330.1
TX2,Midwest,crain_1d,Chr09K,70.13,Pavir.9KG568700,831,2.0245304625654286e-7,AT3G61080.1,NA,Protein kinase superfamily protein,"methylthioribose kinase, putative, expressed",LOC_Os03g02640.1
TX2,Gulf,crain_1d,Chr01K,14.86,Pavir.1KG151500,6820,1.6619614161838343e-9,NA,NA,NA,NA,NA
TX2,Gulf,crain_1d,Chr05K,45.51,Pavir.5KG493100,37,1.0762322452220866e-8,AT1G12940.1,"ATNRT2.5,NRT2.5",nitrate transporter2.5,"transporter, major facilitator family, putative, expressed",LOC_Os01g50820.1
TX2,Gulf,crain_1d,Chr05N,36.21,Pavir.5NG235300,1190,1.4287737327692221e-8,AT4G15420.1,NA,Ubiquitin fusion degradation UFD1 family protein,"ZOS1-09 - C2H2 zinc finger protein, expressed",LOC_Os01g35040.1
TX2,Gulf,crain_1d,Chr05N,36.24,Pavir.5NG235400,2665,1.4287737327692221e-8,AT4G22120.5,NA,ERD (early-responsive to dehydration stress) family protein,"early-responsive to dehydration protein-related, putative, expressed",LOC_Os01g35050.1
TX2,Gulf,crain_1d,Chr05N,36.41,NA,NA,3.3905744739791496e-11,NA,NA,NA,NA,NA
TX2,Gulf,crain_1d,Chr05N,41.22,Pavir.5NG371200,4202,1.0519095712147947e-8,NA,NA,NA,NA,NA
TX2,Gulf,crain_1d,Chr05N,41.22,Pavir.5NG371200,5700,1.5396612712319855e-8,NA,NA,NA,NA,NA
TX2,Gulf,crain_1d,Chr05N,41.26,Pavir.5NG371300,824,1.4287737327692221e-8,AT5G57030.1,LUT2,Lycopene beta/epsilon cyclase protein,"lycopene epsilon cyclase, chloroplast precursor, putative, expressed",LOC_Os01g39960.1
TX2,Gulf,crain_1d,Chr05N,41.26,Pavir.5NG371300,106,1.4287737327692221e-8,AT5G57030.1,LUT2,Lycopene beta/epsilon cyclase protein,"lycopene epsilon cyclase, chloroplast precursor, putative, expressed",LOC_Os01g39960.1
TX2,Gulf,crain_1d,Chr07K,17.29,Pavir.7KG028900,13377,8.509710768876287e-9,AT5G12380.1,ANNAT8,annexin 8,"annexin, putative, expressed",LOC_Os01g31270.1
TX2,Gulf_and_Midwest,crain_1d,Chr01N,30.43,Pavir.1NG197700,190,1.9826350968401172e-11,AT1G09310.1,NA,"Protein of unknown function, DUF538","DUF538 domain containing protein, putative, expressed",LOC_Os07g02920.1
TX2,Gulf_and_Midwest,crain_1d,Chr02N,39.09,Pavir.2NG046306,15941,3.1477818655268936e-10,AT4G30600.1,NA,signal recognition particle receptor alpha subunit family protein,"signal recognition particle receptor, putative, expressed",LOC_Os08g37444.2
TX2,Gulf_and_Midwest,crain_1d,Chr02N,48.78,Pavir.2NG356600,2118,1.123248260054984e-10,AT1G47380.1,NA,Protein phosphatase 2C family protein,"protein phosphotase protein, putative, expressed",LOC_Os09g28560.1
TX2,Gulf_and_Midwest,crain_1d,Chr04N,28.03,Pavir.4NG138900,6862,1.123248260054984e-10,AT1G22900.1,NA,Disease resistance-responsive (dirigent-like protein) family protein,"Jacalin-like lectin domain containing protein, putative, expressed",LOC_Os12g09700.1
TX2,Gulf_and_Midwest,crain_1d,Chr04N,28.03,Pavir.4NG138900,6612,1.123248260054984e-10,AT1G22900.1,NA,Disease resistance-responsive (dirigent-like protein) family protein,"Jacalin-like lectin domain containing protein, putative, expressed",LOC_Os12g09700.1
TX2,Gulf_and_Midwest,crain_1d,Chr05N,60.44,Pavir.5NG551800,1070,1.4875793508199148e-10,AT5G03990.1,NA,NA,expressed protein,LOC_Os01g58700.1
TX2,Gulf_and_Midwest,crain_1d,Chr07K,51.29,Pavir.7KG382700,1656,1.123248260054984e-10,NA,NA,NA,NA,NA
TX2,Gulf_and_Midwest,crain_1d,Chr08N,12.71,Pavir.8NG185401,711,4.776022792982158e-10,NA,NA,NA,expressed protein,LOC_Os05g46640.1
TX2,Gulf_and_Midwest,crain_1d,Chr09N,39.73,Pavir.9NG425100,7524,8.085012422499315e-10,NA,NA,NA,"retrotransposon protein, putative, unclassified, expressed",LOC_Os02g30480.1
TX2,Gulf_and_Midwest,crain_1d,Chr09N,73.42,Pavir.9NG842400,2423,1.840409030262656e-9,AT2G16060.1,"AHB1,ARATH GLB1,ATGLB1,GLB1,HB1,NSHB1",hemoglobin 1,"non-symbiotic hemoglobin 2, putative, expressed",LOC_Os03g12510.1
TX3,Midwest,crain_1d,Chr01N,38.47,Pavir.1NG212319,4921,7.836840060369502e-7,AT5G04560.1,DME,HhH-GPD base excision DNA repair family protein,expressed protein,LOC_Os02g29380.1
TX3,Midwest,crain_1d,Chr02K,41.78,Pavir.2KG324200,457,9.513903226023133e-7,AT4G10890.1,NA,NA,expressed protein,LOC_Os09g19880.1
TX3,Midwest,crain_1d,Chr03K,4.34,Pavir.3KG061727,144,1.7613461218147893e-7,AT3G26310.1,CYP71B35,"cytochrome P450, family 71, subfamily B, polypeptide 35","cytochrome P450, putative, expressed",LOC_Os06g30500.1
TX3,Midwest,crain_1d,Chr06N,10.46,Pavir.6NG088100,11699,6.19300043299861e-7,NA,NA,NA,"polyphenol oxidase, putative, expressed",LOC_Os01g58100.1
TX3,Midwest,crain_1d,Chr06N,11.62,Pavir.6NG092603,7865,6.110701570554201e-7,AT1G56130.1,NA,Leucine-rich repeat transmembrane protein kinase,"SHR5-receptor-like kinase, putative, expressed",LOC_Os08g10300.1
TX3,Midwest,crain_1d,Chr06N,25.49,Pavir.6NG169903,21294,1.1456018787123012e-9,NA,NA,NA,expressed protein,LOC_Os09g13020.1
TX3,Midwest,crain_1d,Chr06N,26.94,Pavir.6NG170900,1131,6.19300043299861e-7,AT1G14590.1,NA,Nucleotide-diphospho-sugar transferase family protein,"regulatory protein, putative, expressed",LOC_Os07g19444.1
TX3,Midwest,crain_1d,Chr08K,5.89,Pavir.8KG060500,857,8.705728008564253e-7,AT3G14470.1,NA,NB-ARC domain-containing disease resistance protein,"pollen signalling protein with adenylyl cyclase activity, putative, expressed",LOC_Os11g47780.1
TX3,Midwest,crain_1d,Chr09K,70.74,Pavir.9KG556801,178,1.5009250200545429e-9,AT5G65780.1,ATBCAT-5,branched-chain amino acid aminotransferase 5 / branched-chain amino acid transaminase 5 (BCAT5),"aminotransferase domain containing protein, putative, expressed",LOC_Os03g01600.1
TX3,Midwest,crain_1d,Chr09N,1.44,Pavir.9NG198000,1313,6.19300043299861e-7,AT1G34300.1,NA,lectin protein kinase family protein,"lectin protein kinase family protein, putative, expressed",LOC_Os03g62180.1
TX3,Gulf,crain_1d,Chr02K,46.52,Pavir.2KG347800,1582,4.179095289068274e-5,AT1G19230.1,NA,Riboflavin synthase-like superfamily protein,"ferric reductase, putative, expressed",LOC_Os09g26660.1
TX3,Gulf,crain_1d,Chr03K,11.58,Pavir.3KG158100,1848,0.0025584091259250237,NA,NA,NA,NA,NA
TX3,Gulf,crain_1d,Chr03N,3.87,Pavir.3NG229500,9341,0.0012776828138694163,AT1G33290.1,NA,P-loop containing nucleoside triphosphate hydrolases superfamily protein,"uncharacterized protein ycf45, putative, expressed",LOC_Os12g10640.1
TX3,Gulf,crain_1d,Chr03N,3.87,Pavir.3NG229500,9690,0.003584524878201394,AT1G33290.1,NA,P-loop containing nucleoside triphosphate hydrolases superfamily protein,"uncharacterized protein ycf45, putative, expressed",LOC_Os12g10640.1
TX3,Gulf,crain_1d,Chr04N,5.63,Pavir.4NG068766,824,0.004318409486179913,AT1G51172.1,NA,NA,expressed protein,LOC_Os06g06950.1
TX3,Gulf,crain_1d,Chr05N,51.72,Pavir.5NG461800,1638,0.004318409486179913,AT5G25510.1,NA,Protein phosphatase 2A regulatory B subunit family protein,"transposon protein, putative, unclassified, expressed",LOC_Os05g48150.1
